,taxi_date,total_amount,geometry
682896,2015-01-27,9.96,POINT (-73.98042297363281 40.7596092224121)
682939,2015-01-27,17.0,POINT (-73.97245025634766 40.75839996337891)
684417,2015-01-27,8.8,POINT (-73.97850036621094 40.75420379638672)
684513,2015-01-27,6.8,POINT (-73.97897338867188 40.76158142089844)
684529,2015-01-27,23.5,POINT (-73.97817230224609 40.76183319091797)
684980,2015-01-27,14.8,POINT (-73.97743988037109 40.75994491577149)
686556,2015-01-27,24.8,POINT (-73.97566223144531 40.76124954223633)
686557,2015-01-27,7.25,POINT (-73.98044586181641 40.75975799560547)
686560,2015-01-27,8.3,POINT (-73.97164154052734 40.75809097290039)
686633,2015-01-27,9.05,POINT (-73.97808837890625 40.75654602050781)
686666,2015-01-27,7.8,POINT (-73.97757720947266 40.75740051269531)
686670,2015-01-27,7.91,POINT (-73.97810363769531 40.75704193115234)
686681,2015-01-27,7.3,POINT (-73.97406005859375 40.76296997070313)
686770,2015-01-27,8.8,POINT (-73.98029327392578 40.76052474975585)
687579,2015-01-27,7.8,POINT (-73.97872924804686 40.7570686340332)
687587,2015-01-27,16.4,POINT (-73.97445678710938 40.75783920288085)
687588,2015-01-27,7.3,POINT (-73.9779739379883 40.7540168762207)
687628,2015-01-27,11.8,POINT (-73.9750442504883 40.75777435302734)
687648,2015-01-27,7.3,POINT (-73.9799270629883 40.75866317749024)
688099,2015-01-27,9.36,POINT (-73.97868347167969 40.757568359375)
688143,2015-01-27,6.8,POINT (-73.97245788574219 40.75867080688477)
695670,2015-01-27,12.8,POINT (-73.97954559326173 40.75727844238281)
708146,2015-01-27,16.62,POINT (-73.97409820556641 40.76005554199219)
708151,2015-01-27,5.8,POINT (-73.97438812255859 40.76155853271485)
710615,2015-01-27,13.0,POINT (-73.97696685791014 40.75632858276367)
725217,2015-01-27,16.56,POINT (-73.97183990478516 40.75733947753906)
733378,2015-01-27,16.8,POINT (-73.97459411621094 40.75527572631836)
746589,2015-01-27,7.3,POINT (-73.97682952880859 40.76026153564453)
747678,2015-01-27,7.8,POINT (-73.97312164306641 40.75623321533203)
747712,2015-01-27,12.95,POINT (-73.97713470458984 40.75444412231445)
748603,2015-01-27,26.76,POINT (-73.97549438476562 40.75522232055664)
748605,2015-01-27,12.0,POINT (-73.97599029541014 40.7589225769043)
748606,2015-01-27,8.3,POINT (-73.97679901123048 40.7555046081543)
748676,2015-01-27,8.3,POINT (-73.97486877441406 40.76309585571289)
748679,2015-01-27,11.8,POINT (-73.97624969482422 40.75687789916992)
748680,2015-01-27,19.56,POINT (-73.97351837158203 40.76183700561523)
748781,2015-01-27,8.3,POINT (-73.97209167480467 40.75663375854492)
748855,2015-01-27,72.63,POINT (-73.9783935546875 40.76187896728516)
748856,2015-01-27,11.3,POINT (-73.97651672363281 40.75965118408203)
748942,2015-01-27,14.15,POINT (-73.97404479980467 40.76096725463867)
748948,2015-01-27,9.8,POINT (-73.97830200195312 40.75929641723633)
748991,2015-01-27,26.16,POINT (-73.97783660888672 40.7631721496582)
748994,2015-01-27,12.96,POINT (-73.97651672363281 40.75548934936523)
748998,2015-01-27,9.3,POINT (-73.98064422607422 40.76041030883789)
749307,2015-01-27,10.3,POINT (-73.97349548339844 40.75814056396485)
749310,2015-01-27,14.76,POINT (-73.97769927978516 40.75839614868164)
749463,2015-01-27,9.3,POINT (-73.97592163085938 40.76046371459961)
749482,2015-01-27,9.96,POINT (-73.97830963134766 40.76208877563477)
750575,2015-01-27,25.56,POINT (-73.97402191162109 40.76254653930664)
750579,2015-01-27,11.8,POINT (-73.97545623779298 40.75551223754883)
750597,2015-01-27,10.8,POINT (-73.97618865966798 40.75963592529297)
750600,2015-01-27,12.8,POINT (-73.97334289550781 40.75518798828125)
757552,2015-01-27,9.96,POINT (-73.97852325439453 40.75774765014648)
757560,2015-01-27,17.94,POINT (-73.97750091552734 40.75824737548828)
761497,2015-01-27,10.38,POINT (-73.97200775146483 40.75656127929688)
761511,2015-01-27,11.76,POINT (-73.9713134765625 40.75872039794922)
766844,2015-01-27,8.3,POINT (-73.97988891601562 40.75617599487305)
766846,2015-01-27,7.8,POINT (-73.97453308105469 40.76156616210938)
766928,2015-01-27,11.16,POINT (-73.9727020263672 40.75860595703125)
767166,2015-01-27,12.25,POINT (-73.9785614013672 40.76098251342773)
776959,2015-01-27,13.3,POINT (-73.97874450683594 40.7625617980957)
785719,2015-01-27,9.8,POINT (-73.97290802001955 40.76119995117188)
785720,2015-01-27,8.3,POINT (-73.97203063964845 40.75904846191406)
794930,2015-01-27,9.3,POINT (-73.97469329833984 40.75630187988281)
797433,2015-01-27,4.8,POINT (-73.97166442871094 40.75701522827149)
797436,2015-01-27,7.3,POINT (-73.97449493408203 40.75985336303711)
797439,2015-01-27,6.8,POINT (-73.97402954101562 40.7624626159668)
797648,2015-01-27,12.3,POINT (-73.9744873046875 40.76087951660156)
798019,2015-01-27,9.8,POINT (-73.97608947753906 40.75615692138672)
798023,2015-01-27,10.8,POINT (-73.9759521484375 40.75707626342773)
798161,2015-01-27,11.75,POINT (-73.98086547851562 40.75817108154297)
798174,2015-01-27,7.3,POINT (-73.97449493408203 40.75698471069336)
798235,2015-01-27,15.36,POINT (-73.97904205322266 40.7625617980957)
798239,2015-01-27,12.0,POINT (-73.97823333740234 40.76260757446289)
798249,2015-01-27,11.15,POINT (-73.97528839111328 40.75455856323241)
798300,2015-01-27,6.3,POINT (-73.97173309326173 40.75635528564453)
799315,2015-01-27,21.0,POINT (-73.97293853759766 40.75923538208008)
799318,2015-01-27,7.8,POINT (-73.97483825683594 40.76145172119141)
799329,2015-01-27,29.8,POINT (-73.97388458251955 40.76039886474609)
799636,2015-01-27,13.56,POINT (-73.97189331054686 40.75711059570313)
799646,2015-01-27,13.1,POINT (-73.97472381591797 40.75592041015625)
803561,2015-01-27,9.2,POINT (-73.97299957275391 40.76167678833008)
807597,2015-01-27,20.95,POINT (-73.97908020019531 40.76068878173828)
812141,2015-01-27,5.3,POINT (-73.97483825683594 40.76098251342773)
820602,2015-01-27,12.8,POINT (-73.97593688964845 40.75438690185547)
820612,2015-01-27,11.62,POINT (-73.9750442504883 40.75738906860352)
821829,2015-01-27,12.8,POINT (-73.97328948974609 40.75534057617188)
821834,2015-01-27,12.2,POINT (-73.97245025634766 40.7594108581543)
821842,2015-01-27,7.3,POINT (-73.97557067871094 40.75456619262695)
822810,2015-01-27,9.96,POINT (-73.97299957275391 40.75939559936523)
822854,2015-01-27,8.05,POINT (-73.97453308105469 40.75608062744141)
837190,2015-01-27,10.3,POINT (-73.97125244140625 40.75806045532227)
838906,2015-01-27,11.8,POINT (-73.97695159912109 40.75922012329102)
841197,2015-01-27,9.3,POINT (-73.9752197265625 40.75679016113281)
841200,2015-01-27,6.8,POINT (-73.97445678710938 40.76179885864258)
841209,2015-01-27,12.8,POINT (-73.9737548828125 40.75528717041016)
841276,2015-01-27,8.3,POINT (-73.97296142578125 40.75480270385742)
841355,2015-01-27,15.3,POINT (-73.97713470458984 40.75435638427734)
842395,2015-01-27,9.1,POINT (-73.97977447509766 40.75543212890625)
845403,2015-01-27,11.62,POINT (-73.97543334960938 40.76279067993164)
845408,2015-01-27,11.3,POINT (-73.97621154785155 40.75837707519531)
845410,2015-01-27,21.8,POINT (-73.97679138183594 40.75527954101562)
845422,2015-01-27,5.8,POINT (-73.9756317138672 40.7564582824707)
849522,2015-01-27,11.76,POINT (-73.97197723388672 40.76095962524415)
852949,2015-01-27,10.4,POINT (-73.97354888916014 40.75556182861328)
855620,2015-01-27,10.4,POINT (-73.97410583496094 40.7606086730957)
855623,2015-01-27,7.8,POINT (-73.97642517089844 40.75629043579102)
860951,2015-01-27,9.3,POINT (-73.98082733154298 40.75957107543945)
860956,2015-01-27,10.8,POINT (-73.97496795654298 40.75590896606445)
860968,2015-01-27,15.38,POINT (-73.97489166259766 40.75602722167969)
862999,2015-01-27,17.76,POINT (-73.97435760498048 40.75944137573241)
863709,2015-01-27,13.8,POINT (-73.97720336914062 40.75860214233398)
865130,2015-01-27,12.8,POINT (-73.97835540771484 40.76252365112305)
865133,2015-01-27,6.3,POINT (-73.97662353515625 40.75427627563477)
876909,2015-01-27,10.55,POINT (-73.97273254394531 40.75904083251953)
876912,2015-01-27,11.3,POINT (-73.97368621826173 40.76177597045898)
878766,2015-01-27,9.55,POINT (-73.97747802734375 40.76288986206055)
881047,2015-01-27,10.8,POINT (-73.97399139404298 40.75957870483398)
881049,2015-01-27,9.96,POINT (-73.97599029541014 40.75397872924805)
881172,2015-01-27,9.8,POINT (-73.97338104248048 40.75540924072266)
881182,2015-01-27,11.15,POINT (-73.97233581542969 40.75933074951172)
881184,2015-01-27,7.3,POINT (-73.97808837890625 40.75854873657227)
881187,2015-01-27,11.16,POINT (-73.97708129882812 40.75897598266602)
881243,2015-01-27,8.3,POINT (-73.97835540771484 40.76131057739258)
881250,2015-01-27,6.8,POINT (-73.97500610351562 40.75580978393555)
881255,2015-01-27,16.3,POINT (-73.97805023193358 40.7551383972168)
882582,2015-01-27,11.0,POINT (-73.97540283203125 40.76231384277344)
882591,2015-01-27,11.8,POINT (-73.97201538085938 40.76039123535156)
882593,2015-01-27,14.16,POINT (-73.97671508789062 40.75565338134766)
882594,2015-01-27,8.3,POINT (-73.97322845458984 40.76105499267577)
882658,2015-01-27,13.55,POINT (-73.97393035888672 40.75782012939453)
882674,2015-01-27,12.95,POINT (-73.9760208129883 40.75459671020508)
885220,2015-01-27,10.56,POINT (-73.9789505004883 40.76252365112305)
885225,2015-01-27,9.8,POINT (-73.97554016113281 40.75581359863281)
886332,2015-01-27,10.56,POINT (-73.97196960449219 40.75750732421875)
890238,2015-01-27,10.18,POINT (-73.9769973754883 40.75949478149415)
893938,2015-01-27,11.8,POINT (-73.97446441650391 40.75831604003906)
896001,2015-01-27,15.36,POINT (-73.97565460205078 40.75549697875977)
896574,2015-01-27,15.36,POINT (-73.97500610351562 40.75910186767577)
897390,2015-01-27,8.3,POINT (-73.97181701660156 40.76042556762695)
897405,2015-01-27,9.8,POINT (-73.9732666015625 40.75818252563477)
897931,2015-01-27,9.36,POINT (-73.97171020507811 40.75693511962891)
908574,2015-01-27,9.49,POINT (-73.97878265380859 40.76276016235352)
911385,2015-01-27,8.3,POINT (-73.97748565673827 40.75384140014648)
911402,2015-01-27,9.3,POINT (-73.9747314453125 40.75600814819336)
922448,2015-01-27,7.3,POINT (-73.97601318359375 40.75986099243164)
922449,2015-01-27,16.3,POINT (-73.97557067871094 40.75610733032227)
924181,2015-01-27,12.09,POINT (-73.97860717773438 40.76171875)
927443,2015-01-27,7.3,POINT (-73.97197723388672 40.75689697265625)
928319,2015-01-27,4.8,POINT (-73.97887420654298 40.75601959228516)
928335,2015-01-27,11.41,POINT (-73.97850036621094 40.76228332519531)
928433,2015-01-27,6.8,POINT (-73.97884368896483 40.75447845458984)
928435,2015-01-27,8.8,POINT (-73.97324371337891 40.76160430908203)
928604,2015-01-27,9.3,POINT (-73.97623443603516 40.75802612304688)
929340,2015-01-27,8.75,POINT (-73.9786376953125 40.75902938842773)
930304,2015-01-27,15.95,POINT (-73.97443389892578 40.76003646850585)
930364,2015-01-27,19.8,POINT (-73.97200775146483 40.75743103027344)
930365,2015-01-27,13.55,POINT (-73.97417449951173 40.76253509521485)
932047,2015-01-27,10.3,POINT (-73.97795104980467 40.76306915283203)
933470,2015-01-27,14.3,POINT (-73.97463226318358 40.76214599609375)
933473,2015-01-27,7.3,POINT (-73.98023986816406 40.7591667175293)
934737,2015-01-27,29.3,POINT (-73.9788360595703 40.75752258300781)
934739,2015-01-27,6.3,POINT (-73.97882843017578 40.76225662231445)
934745,2015-01-27,7.25,POINT (-73.97589874267578 40.75843811035156)
934749,2015-01-27,11.76,POINT (-73.97709655761719 40.75390625)
942497,2015-01-27,10.8,POINT (-73.97667694091797 40.75651550292969)
943434,2015-01-27,9.3,POINT (-73.97727203369139 40.75852584838867)
943445,2015-01-27,8.16,POINT (-73.97547149658203 40.7536506652832)
948654,2015-01-27,9.36,POINT (-73.97650909423827 40.76089096069336)
948658,2015-01-27,6.8,POINT (-73.9744415283203 40.76022338867188)
948663,2015-01-27,11.16,POINT (-73.97180938720702 40.75689315795898)
951604,2015-01-27,8.3,POINT (-73.97812652587891 40.75389862060547)
951622,2015-01-27,9.8,POINT (-73.97494506835938 40.75573348999024)
953704,2015-01-27,24.36,POINT (-73.97870635986328 40.76242065429688)
953709,2015-01-27,16.3,POINT (-73.98049163818358 40.75934982299805)
977527,2015-01-27,17.0,POINT (-73.97361755371094 40.75968170166016)
977528,2015-01-27,12.3,POINT (-73.97884368896483 40.76165771484375)
977577,2015-01-27,11.15,POINT (-73.98006439208984 40.76017379760742)
977582,2015-01-27,7.3,POINT (-73.97636413574219 40.75354385375977)
978869,2015-01-27,8.75,POINT (-73.98093414306641 40.75885391235352)
978992,2015-01-27,15.3,POINT (-73.97970581054686 40.76112747192383)
979000,2015-01-27,51.05,POINT (-73.97892761230467 40.75448989868164)
979093,2015-01-27,10.3,POINT (-73.97463226318358 40.75986099243164)
979437,2015-01-27,8.0,POINT (-73.97593688964845 40.76140975952149)
979450,2015-01-27,6.3,POINT (-73.97779846191406 40.76044082641602)
979653,2015-01-27,14.8,POINT (-73.97208404541014 40.75713729858398)
979655,2015-01-27,17.16,POINT (-73.97959899902342 40.75886535644531)
980691,2015-01-27,17.16,POINT (-73.9720001220703 40.75711059570313)
982419,2015-01-27,58.13,POINT (-73.97458648681641 40.75588989257813)
987824,2015-01-27,7.3,POINT (-73.97853851318358 40.7627182006836)
993495,2015-01-27,9.3,POINT (-73.98084259033203 40.76008987426758)
993505,2015-01-27,7.8,POINT (-73.97323608398438 40.76193237304688)
998904,2015-01-27,11.3,POINT (-73.97802734375 40.75861358642577)
998955,2015-01-27,12.8,POINT (-73.97228240966798 40.75658798217773)
1002392,2015-01-27,10.56,POINT (-73.97222137451173 40.7596435546875)
1002401,2015-01-27,9.3,POINT (-73.97726440429686 40.75550842285156)
1002408,2015-01-27,5.8,POINT (-73.97682952880859 40.75826644897461)
1002409,2015-01-27,5.8,POINT (-73.97505950927734 40.76168060302734)
1003451,2015-01-27,11.42,POINT (-73.97280120849609 40.75867080688477)
1005718,2015-01-27,10.15,POINT (-73.97596740722656 40.760009765625)
1005720,2015-01-27,13.3,POINT (-73.97869110107422 40.76156616210938)
1016339,2015-01-27,10.56,POINT (-73.97188568115234 40.75818252563477)
1017033,2015-01-27,10.79,POINT (-73.97801208496094 40.76106643676758)
1018041,2015-01-27,14.12,POINT (-73.97576904296875 40.75434112548828)
1018049,2015-01-27,9.8,POINT (-73.97181701660156 40.75622177124024)
1018051,2015-01-27,8.0,POINT (-73.97250366210938 40.75995254516602)
1020327,2015-01-27,9.3,POINT (-73.97887420654298 40.75587463378906)
1020403,2015-01-27,10.8,POINT (-73.977783203125 40.75751495361328)
1020409,2015-01-27,9.3,POINT (-73.97803497314453 40.75413131713867)
1020520,2015-01-27,9.36,POINT (-73.97724151611328 40.75449371337891)
1020522,2015-01-27,10.55,POINT (-73.97364044189453 40.75836944580078)
1020534,2015-01-27,15.95,POINT (-73.97694396972656 40.75697326660156)
1021374,2015-01-27,9.8,POINT (-73.97515869140625 40.75506210327149)
1021377,2015-01-27,10.8,POINT (-73.97402954101562 40.76284027099609)
1022377,2015-01-27,11.3,POINT (-73.97530364990234 40.75531387329102)
1022903,2015-01-27,9.36,POINT (-73.97515869140625 40.76208114624024)
1022920,2015-01-27,10.56,POINT (-73.98104095458984 40.75933074951172)
1023871,2015-01-27,7.8,POINT (-73.9760208129883 40.75552368164063)
1023911,2015-01-27,17.29,POINT (-73.97296905517578 40.75530624389648)
1023915,2015-01-27,4.8,POINT (-73.97312927246094 40.76190948486328)
1028253,2015-01-27,12.3,POINT (-73.97420501708984 40.75562286376953)
1028259,2015-01-27,6.3,POINT (-73.97712707519531 40.7588119506836)
1028264,2015-01-27,7.3,POINT (-73.97803497314453 40.76287078857422)
1031408,2015-01-27,10.8,POINT (-73.97486114501955 40.75894165039063)
1031420,2015-01-27,9.96,POINT (-73.97934722900391 40.75561141967773)
1031425,2015-01-27,8.8,POINT (-73.97450256347656 40.75992584228516)
1045798,2015-01-27,9.36,POINT (-73.9759521484375 40.76005554199219)
1045802,2015-01-27,17.76,POINT (-73.97647857666014 40.75619888305664)
1045817,2015-01-27,6.3,POINT (-73.97732543945312 40.75959777832031)
1048182,2015-01-27,18.36,POINT (-73.98062133789062 40.76022338867188)
1048186,2015-01-27,6.96,POINT (-73.9803009033203 40.76113128662109)
1048194,2015-01-27,9.96,POINT (-73.97575378417969 40.75759124755859)
1048196,2015-01-27,17.76,POINT (-73.97222137451173 40.75982666015625)
1049806,2015-01-27,6.8,POINT (-73.97152709960938 40.7578353881836)
1050588,2015-01-27,11.76,POINT (-73.97499847412109 40.75836944580078)
1050600,2015-01-27,8.76,POINT (-73.97611999511719 40.75619888305664)
1072957,2015-01-27,5.8,POINT (-73.97341156005859 40.75446319580078)
1073179,2015-01-27,10.8,POINT (-73.97476959228516 40.75597381591797)
1073183,2015-01-27,12.3,POINT (-73.97377014160156 40.76032638549805)
1073817,2015-01-27,7.8,POINT (-73.97529602050781 40.76041030883789)
1073819,2015-01-27,18.35,POINT (-73.97259521484375 40.75880432128906)
1073823,2015-01-27,29.8,POINT (-73.97456359863281 40.75632095336913)
1074037,2015-01-27,16.8,POINT (-73.97545623779298 40.76069641113281)
1074056,2015-01-27,8.3,POINT (-73.97296142578125 40.757568359375)
1074169,2015-01-27,8.3,POINT (-73.97261047363281 40.75912857055664)
1074180,2015-01-27,14.76,POINT (-73.97805786132812 40.76120376586913)
1074193,2015-01-27,7.56,POINT (-73.9785614013672 40.76211929321289)
1074247,2015-01-27,11.75,POINT (-73.9744415283203 40.76247787475585)
1074430,2015-01-27,5.8,POINT (-73.97866821289062 40.75817489624024)
1074432,2015-01-27,8.75,POINT (-73.97183227539062 40.75762176513672)
1074831,2015-01-27,14.3,POINT (-73.97402191162109 40.75437164306641)
1074848,2015-01-27,12.96,POINT (-73.97430419921875 40.75597381591797)
1075945,2015-01-27,5.8,POINT (-73.97612762451173 40.76001358032227)
1081865,2015-01-27,10.8,POINT (-73.97593688964845 40.75498580932617)
1081871,2015-01-27,7.3,POINT (-73.97876739501955 40.7562370300293)
1081885,2015-01-27,16.56,POINT (-73.97536468505859 40.76047134399415)
1081955,2015-01-27,39.8,POINT (-73.97593688964845 40.7557258605957)
1085419,2015-01-27,12.3,POINT (-73.97528076171875 40.76211166381836)
1085429,2015-01-27,8.8,POINT (-73.97959899902342 40.76065063476562)
1087472,2015-01-27,9.3,POINT (-73.97522735595702 40.75675582885742)
1087477,2015-01-27,10.8,POINT (-73.97460174560547 40.76070785522461)
1087888,2015-01-27,8.3,POINT (-73.97474670410156 40.75597381591797)
1091853,2015-01-27,10.3,POINT (-73.97348022460938 40.76117706298828)
1094578,2015-01-27,10.3,POINT (-73.97134399414062 40.75781631469727)
1094581,2015-01-27,12.36,POINT (-73.97880554199219 40.75892639160156)
1095450,2015-01-27,6.8,POINT (-73.97882843017578 40.76192092895508)
1095451,2015-01-27,11.3,POINT (-73.97946166992188 40.76171112060547)
1111134,2015-01-27,6.96,POINT (-73.98086547851562 40.76011657714844)
1111137,2015-01-27,6.8,POINT (-73.97145843505859 40.75931549072266)
1112903,2015-01-27,9.8,POINT (-73.97575378417969 40.75989151000977)
1112919,2015-01-27,9.96,POINT (-73.97959899902342 40.75925064086913)
1114918,2015-01-27,8.8,POINT (-73.97283172607422 40.76091766357422)
1115122,2015-01-27,7.55,POINT (-73.97732543945312 40.75439834594727)
1115124,2015-01-27,15.36,POINT (-73.97825622558594 40.7572021484375)
1115130,2015-01-27,5.3,POINT (-73.97685241699219 40.75848388671875)
1115135,2015-01-27,9.3,POINT (-73.9808349609375 40.75913619995117)
1116070,2015-01-27,8.19,POINT (-73.97560119628906 40.7606315612793)
1116117,2015-01-27,5.8,POINT (-73.97567749023438 40.75983428955078)
1116233,2015-01-27,7.3,POINT (-73.98085784912109 40.76003646850585)
