,taxi_date,total_amount,geometry
20447032,2015-02-21,6.8,POINT (-73.97972869873048 40.75907516479492)
20447040,2015-02-21,15.95,POINT (-73.97922515869139 40.7554931640625)
20447666,2015-02-21,20.0,POINT (-73.97942352294923 40.75480270385742)
20448005,2015-02-21,10.8,POINT (-73.9747314453125 40.75692749023438)
20449358,2015-02-21,49.36,POINT (-73.97830200195312 40.76139068603516)
20449361,2015-02-21,9.3,POINT (-73.972900390625 40.75571441650391)
20451306,2015-02-21,9.8,POINT (-73.97970581054686 40.76154327392577)
20451307,2015-02-21,15.3,POINT (-73.97557830810547 40.76256942749024)
20451585,2015-02-21,11.16,POINT (-73.9730911254883 40.76136016845703)
20451652,2015-02-21,5.3,POINT (-73.9781494140625 40.75888442993164)
20452939,2015-02-21,13.56,POINT (-73.97319030761719 40.75856781005859)
20454344,2015-02-21,5.76,POINT (-73.97719573974609 40.75910186767577)
20455584,2015-02-21,7.3,POINT (-73.97431182861328 40.75820922851562)
20455870,2015-02-21,11.16,POINT (-73.97309875488281 40.76034164428711)
20455874,2015-02-21,15.8,POINT (-73.98016357421875 40.76041030883789)
20462356,2015-02-21,8.3,POINT (-73.97747802734375 40.75479888916016)
20463108,2015-02-21,8.3,POINT (-73.97356414794923 40.76079177856445)
20463405,2015-02-21,7.56,POINT (-73.97841644287109 40.75402069091797)
20463410,2015-02-21,10.38,POINT (-73.97649383544923 40.75819778442383)
20463520,2015-02-21,6.3,POINT (-73.97666931152342 40.75609970092773)
20463734,2015-02-21,10.37,POINT (-73.97447967529298 40.75398254394531)
20464586,2015-02-21,9.8,POINT (-73.97817230224609 40.75392150878906)
20464670,2015-02-21,13.3,POINT (-73.97304534912109 40.75628280639648)
20464795,2015-02-21,17.3,POINT (-73.97866821289062 40.75625610351562)
20465057,2015-02-21,6.36,POINT (-73.97616577148438 40.75485610961913)
20465078,2015-02-21,13.3,POINT (-73.97987365722656 40.76136779785156)
20467782,2015-02-21,14.76,POINT (-73.97213745117188 40.759033203125)
20467784,2015-02-21,7.3,POINT (-73.97484588623048 40.75692367553711)
20467786,2015-02-21,17.3,POINT (-73.97512054443358 40.75827026367188)
20467869,2015-02-21,15.96,POINT (-73.97576141357422 40.76107788085938)
20467876,2015-02-21,8.76,POINT (-73.97281646728516 40.75581359863281)
20467884,2015-02-21,16.8,POINT (-73.97499084472656 40.76213073730469)
20470549,2015-02-21,8.8,POINT (-73.97329711914062 40.76020812988281)
20477691,2015-02-21,8.3,POINT (-73.97451782226562 40.76222610473633)
20479752,2015-02-21,7.8,POINT (-73.97712707519531 40.75796890258789)
20482184,2015-02-21,7.8,POINT (-73.97462463378906 40.76170349121094)
20482198,2015-02-21,7.56,POINT (-73.97408294677734 40.76164627075195)
20483966,2015-02-21,17.25,POINT (-73.97604370117188 40.76050567626953)
20485411,2015-02-21,13.8,POINT (-73.97781372070312 40.75411987304688)
20485455,2015-02-21,7.8,POINT (-73.97929382324219 40.75659561157227)
20486067,2015-02-21,13.3,POINT (-73.97723388671875 40.75874328613281)
20486069,2015-02-21,4.94,POINT (-73.98056793212891 40.7606201171875)
20486071,2015-02-21,15.3,POINT (-73.97216796875 40.75947952270508)
20492041,2015-02-21,11.8,POINT (-73.97318267822266 40.76097106933594)
20492155,2015-02-21,8.3,POINT (-73.97667694091797 40.75797653198241)
20492162,2015-02-21,7.25,POINT (-73.98038482666014 40.75672149658203)
20495535,2015-02-21,7.3,POINT (-73.97458648681641 40.76193618774415)
20495553,2015-02-21,19.8,POINT (-73.97734832763672 40.75474166870117)
20497060,2015-02-21,6.3,POINT (-73.97663879394531 40.75805282592773)
20497185,2015-02-21,14.8,POINT (-73.978271484375 40.75899887084961)
20497904,2015-02-21,6.3,POINT (-73.97698211669923 40.75890731811523)
20498373,2015-02-21,10.8,POINT (-73.97653961181641 40.75876617431641)
20498468,2015-02-21,13.8,POINT (-73.9769287109375 40.76274490356445)
20498477,2015-02-21,10.56,POINT (-73.97503662109375 40.75791168212891)
20499550,2015-02-21,10.55,POINT (-73.97216796875 40.7575798034668)
20499553,2015-02-21,35.63,POINT (-73.9773712158203 40.75524520874024)
20499559,2015-02-21,20.75,POINT (-73.97225189208984 40.760498046875)
20499569,2015-02-21,15.95,POINT (-73.97255706787109 40.75778579711913)
20499707,2015-02-21,11.15,POINT (-73.97597503662109 40.76022720336913)
20499768,2015-02-21,7.8,POINT (-73.97274017333984 40.75651931762695)
20500216,2015-02-21,5.8,POINT (-73.97800445556641 40.75451278686523)
20500778,2015-02-21,11.8,POINT (-73.97747802734375 40.76076889038085)
20501535,2015-02-21,11.8,POINT (-73.97433471679686 40.75657653808594)
20501536,2015-02-21,12.3,POINT (-73.97993469238281 40.76043319702149)
20502751,2015-02-21,21.36,POINT (-73.97641754150391 40.75928497314453)
20502756,2015-02-21,10.56,POINT (-73.97265625 40.75807189941406)
20502821,2015-02-21,5.8,POINT (-73.97496795654298 40.76171112060547)
20504299,2015-02-21,14.76,POINT (-73.98005676269531 40.76081085205078)
20504308,2015-02-21,7.8,POINT (-73.97682189941406 40.76312255859375)
20506552,2015-02-21,4.3,POINT (-73.97303771972656 40.7551383972168)
20506928,2015-02-21,7.8,POINT (-73.97309875488281 40.76126861572266)
20507609,2015-02-21,14.15,POINT (-73.973876953125 40.75756072998047)
20507650,2015-02-21,8.3,POINT (-73.97418212890625 40.76229476928711)
20507716,2015-02-21,22.55,POINT (-73.9783477783203 40.75722885131836)
20507830,2015-02-21,5.8,POINT (-73.9768829345703 40.75862503051758)
20507909,2015-02-21,9.8,POINT (-73.97442626953125 40.75651168823241)
20508446,2015-02-21,11.3,POINT (-73.97466278076173 40.76197052001953)
20516851,2015-02-21,31.59,POINT (-73.97129821777344 40.75823593139648)
20516980,2015-02-21,18.5,POINT (-73.97528076171875 40.7593994140625)
20522906,2015-02-21,8.3,POINT (-73.97891998291014 40.76166534423828)
20523991,2015-02-21,9.3,POINT (-73.97881317138672 40.76247024536133)
20523999,2015-02-21,24.44,POINT (-73.97667694091797 40.75973129272461)
20524697,2015-02-21,8.8,POINT (-73.97910308837891 40.76248550415039)
20526843,2015-02-21,16.3,POINT (-73.97469329833984 40.76183700561523)
20527003,2015-02-21,9.8,POINT (-73.972900390625 40.75622177124024)
20527014,2015-02-21,7.3,POINT (-73.97232818603516 40.75665283203125)
20527016,2015-02-21,7.8,POINT (-73.97156524658203 40.75710678100585)
20529984,2015-02-21,9.8,POINT (-73.97731018066406 40.76305770874024)
20529990,2015-02-21,5.8,POINT (-73.97799682617188 40.75482177734375)
20530536,2015-02-21,18.96,POINT (-73.97708129882812 40.75397109985352)
20530788,2015-02-21,11.8,POINT (-73.9781951904297 40.75463485717773)
20533117,2015-02-21,7.8,POINT (-73.9793701171875 40.75788879394531)
20533130,2015-02-21,9.96,POINT (-73.9754180908203 40.75575637817383)
20535053,2015-02-21,19.3,POINT (-73.97988128662109 40.75989151000977)
20535137,2015-02-21,15.8,POINT (-73.97757720947266 40.75464248657227)
20536774,2015-02-21,12.3,POINT (-73.97311401367188 40.75492095947266)
20537331,2015-02-21,5.8,POINT (-73.97763824462891 40.75397872924805)
20537334,2015-02-21,11.8,POINT (-73.97738647460938 40.75833892822266)
20539855,2015-02-21,17.8,POINT (-73.97444915771484 40.75846862792969)
20541367,2015-02-21,11.76,POINT (-73.97681427001955 40.76055526733398)
20543280,2015-02-21,20.76,POINT (-73.97386169433594 40.76044845581055)
20546655,2015-02-21,6.3,POINT (-73.9774169921875 40.75411605834961)
20546662,2015-02-21,9.8,POINT (-73.97525024414062 40.75865173339844)
20549534,2015-02-21,10.8,POINT (-73.97277069091797 40.75548553466797)
20549538,2015-02-21,7.25,POINT (-73.97649383544923 40.7548942565918)
20549705,2015-02-21,15.0,POINT (-73.97870635986328 40.76254653930664)
20549717,2015-02-21,12.3,POINT (-73.97409820556641 40.75514984130859)
20550049,2015-02-21,7.8,POINT (-73.97416687011719 40.75397109985352)
20551877,2015-02-21,6.8,POINT (-73.97227478027344 40.75924682617188)
20551879,2015-02-21,11.15,POINT (-73.97547912597656 40.76194381713867)
20551929,2015-02-21,11.3,POINT (-73.97959136962891 40.75580215454102)
20551940,2015-02-21,11.8,POINT (-73.97825622558594 40.76079177856445)
20551986,2015-02-21,13.55,POINT (-73.97367858886719 40.75529098510742)
20552222,2015-02-21,13.3,POINT (-73.97702026367188 40.75901031494141)
20552323,2015-02-21,13.56,POINT (-73.97464752197266 40.75431060791016)
20552833,2015-02-21,17.8,POINT (-73.97748565673827 40.76244735717773)
20552847,2015-02-21,8.16,POINT (-73.97689056396483 40.75921630859375)
20553508,2015-02-21,8.8,POINT (-73.97734832763672 40.75807571411133)
20553525,2015-02-21,13.8,POINT (-73.97374725341797 40.75671768188477)
20553596,2015-02-21,8.8,POINT (-73.97592926025391 40.76022720336913)
20554087,2015-02-21,17.75,POINT (-73.97126007080078 40.75886154174805)
20554176,2015-02-21,11.3,POINT (-73.97151947021484 40.75906372070313)
20554317,2015-02-21,8.76,POINT (-73.97930145263672 40.75582122802734)
20556127,2015-02-21,12.8,POINT (-73.97427368164062 40.76122283935547)
20556814,2015-02-21,8.8,POINT (-73.97591400146483 40.76039123535156)
20556980,2015-02-21,7.0,POINT (-73.97666931152342 40.76338195800781)
20558073,2015-02-21,7.8,POINT (-73.97545623779298 40.76179122924805)
20558159,2015-02-21,19.3,POINT (-73.97934722900391 40.76140213012695)
20564884,2015-02-21,8.76,POINT (-73.97502899169923 40.75999069213867)
20569998,2015-02-21,26.3,POINT (-73.97929382324219 40.76167678833008)
20573931,2015-02-21,8.5,POINT (-73.98104095458984 40.75940322875977)
20576124,2015-02-21,8.5,POINT (-73.97494506835938 40.76139068603516)
20577578,2015-02-21,15.8,POINT (-73.97489166259766 40.75835037231445)
20577585,2015-02-21,9.3,POINT (-73.97441101074219 40.76165008544922)
20578939,2015-02-21,18.96,POINT (-73.97594451904298 40.76036834716797)
20578950,2015-02-21,12.3,POINT (-73.976806640625 40.75954818725585)
20581443,2015-02-21,18.3,POINT (-73.97879791259766 40.76208877563477)
20582314,2015-02-21,5.8,POINT (-73.979248046875 40.75849151611328)
20582326,2015-02-21,15.3,POINT (-73.97615814208984 40.76011276245117)
20582329,2015-02-21,7.88,POINT (-73.97325897216798 40.7609977722168)
20582809,2015-02-21,10.3,POINT (-73.97539520263672 40.76148223876953)
20585679,2015-02-21,7.8,POINT (-73.97239685058595 40.75675964355469)
20585731,2015-02-21,14.75,POINT (-73.97870635986328 40.76241302490234)
20585733,2015-02-21,15.3,POINT (-73.97880554199219 40.76232528686523)
20586484,2015-02-21,8.3,POINT (-73.97623443603516 40.76111602783203)
20589404,2015-02-21,20.8,POINT (-73.97474670410156 40.75575637817383)
20594237,2015-02-21,7.8,POINT (-73.97808837890625 40.75800323486328)
20594812,2015-02-21,10.3,POINT (-73.97268676757811 40.75540924072266)
20595712,2015-02-21,7.8,POINT (-73.97606658935547 40.75894165039063)
20596075,2015-02-21,22.3,POINT (-73.97510528564453 40.75669860839844)
20597728,2015-02-21,9.1,POINT (-73.97731781005859 40.75398254394531)
20597824,2015-02-21,5.3,POINT (-73.97187805175781 40.7603759765625)
20597829,2015-02-21,11.75,POINT (-73.97753143310547 40.75796127319336)
20597999,2015-02-21,8.8,POINT (-73.97975158691406 40.7562141418457)
20598114,2015-02-21,17.8,POINT (-73.97715759277344 40.76106643676758)
20598116,2015-02-21,7.3,POINT (-73.97898864746094 40.76242065429688)
20598746,2015-02-21,17.75,POINT (-73.97479248046875 40.75629425048828)
20598831,2015-02-21,7.56,POINT (-73.97348785400391 40.75522232055664)
20599916,2015-02-21,12.3,POINT (-73.97361755371094 40.75680923461913)
20600049,2015-02-21,5.8,POINT (-73.97491455078125 40.75714874267577)
20600085,2015-02-21,28.3,POINT (-73.97373199462891 40.75865173339844)
20600661,2015-02-21,9.8,POINT (-73.97792053222656 40.75732803344727)
20600856,2015-02-21,14.16,POINT (-73.97418975830078 40.76259994506836)
20600946,2015-02-21,19.3,POINT (-73.9796142578125 40.75555038452149)
20601053,2015-02-21,6.3,POINT (-73.97877502441406 40.7622184753418)
20601062,2015-02-21,12.95,POINT (-73.97985076904298 40.76083374023438)
20601128,2015-02-21,70.93,POINT (-73.97629547119139 40.75590515136719)
20601558,2015-02-21,10.8,POINT (-73.97520446777344 40.76335525512695)
20602354,2015-02-21,9.3,POINT (-73.97493743896483 40.7553596496582)
20602422,2015-02-21,12.36,POINT (-73.97389221191406 40.75630950927734)
20602431,2015-02-21,23.15,POINT (-73.97319793701173 40.75938415527344)
20602436,2015-02-21,15.35,POINT (-73.97996520996094 40.76028823852539)
20603097,2015-02-21,31.0,POINT (-73.9785614013672 40.76211547851562)
20604740,2015-02-21,21.0,POINT (-73.97532653808595 40.75578689575195)
20604911,2015-02-21,19.8,POINT (-73.97589111328125 40.75568008422852)
20605789,2015-02-21,21.95,POINT (-73.97775268554686 40.75520324707031)
20606560,2015-02-21,9.36,POINT (-73.98085021972656 40.75964736938477)
20614574,2015-02-21,12.8,POINT (-73.97486114501955 40.76122665405273)
20617118,2015-02-21,23.76,POINT (-73.97913360595702 40.75795364379883)
20618274,2015-02-21,15.96,POINT (-73.974609375 40.75900268554688)
20619569,2015-02-21,5.3,POINT (-73.97164154052734 40.75740051269531)
20619880,2015-02-21,7.3,POINT (-73.97872924804686 40.76223373413085)
20619895,2015-02-21,16.3,POINT (-73.97306823730467 40.75540924072266)
20620327,2015-02-21,6.93,POINT (-73.97380828857422 40.75413513183594)
20626028,2015-02-21,28.8,POINT (-73.97474670410156 40.76177978515625)
20626033,2015-02-21,4.8,POINT (-73.97539520263672 40.76095199584961)
20626157,2015-02-21,6.8,POINT (-73.97397613525391 40.75836563110352)
20626738,2015-02-21,8.16,POINT (-73.97763824462891 40.75859832763672)
20626754,2015-02-21,12.36,POINT (-73.97634887695312 40.76033020019531)
20627657,2015-02-21,13.8,POINT (-73.97418212890625 40.76277923583984)
20627728,2015-02-21,17.3,POINT (-73.9752655029297 40.75739669799805)
20627739,2015-02-21,8.4,POINT (-73.97319793701173 40.75772857666016)
20627742,2015-02-21,9.3,POINT (-73.97408294677734 40.75664138793945)
20629491,2015-02-21,7.3,POINT (-73.97538757324219 40.75473022460938)
20629495,2015-02-21,10.8,POINT (-73.97403717041014 40.76277160644531)
20630585,2015-02-21,6.3,POINT (-73.9744415283203 40.76174545288085)
20630590,2015-02-21,8.3,POINT (-73.97764587402342 40.75386810302734)
20630594,2015-02-21,9.96,POINT (-73.97820281982422 40.75473022460938)
20630640,2015-02-21,19.56,POINT (-73.97514343261719 40.75834655761719)
20630654,2015-02-21,19.56,POINT (-73.97824859619139 40.75443649291992)
20631599,2015-02-21,38.16,POINT (-73.97550964355469 40.7608528137207)
20635919,2015-02-21,6.3,POINT (-73.97540283203125 40.76198196411133)
20639461,2015-02-21,8.8,POINT (-73.97277069091797 40.76158142089844)
20641427,2015-02-21,16.3,POINT (-73.97836303710938 40.76235961914063)
20642707,2015-02-21,6.8,POINT (-73.97854614257811 40.75872802734375)
20642814,2015-02-21,6.3,POINT (-73.97772979736328 40.76307678222656)
20642815,2015-02-21,35.63,POINT (-73.97605133056641 40.75943374633789)
20643541,2015-02-21,20.8,POINT (-73.97430419921875 40.75600433349609)
20643870,2015-02-21,8.75,POINT (-73.97298431396483 40.75596237182617)
20643902,2015-02-21,12.36,POINT (-73.98111724853516 40.7593994140625)
20643914,2015-02-21,14.15,POINT (-73.97515869140625 40.75749969482422)
20644876,2015-02-21,7.55,POINT (-73.97300720214845 40.7550163269043)
20645047,2015-02-21,7.8,POINT (-73.97431182861328 40.75777053833008)
20646247,2015-02-21,5.75,POINT (-73.97702789306641 40.75771331787109)
20646436,2015-02-21,72.63,POINT (-73.97801971435547 40.75564956665039)
20646526,2015-02-21,15.3,POINT (-73.9765625 40.7597541809082)
20647557,2015-02-21,7.8,POINT (-73.97781372070312 40.75573348999024)
20647563,2015-02-21,12.8,POINT (-73.97259521484375 40.75631332397461)
20647676,2015-02-21,25.8,POINT (-73.97364807128906 40.75663375854492)
20647677,2015-02-21,13.8,POINT (-73.97580718994141 40.75740814208984)
20648307,2015-02-21,15.8,POINT (-73.97189331054686 40.75691986083984)
20648857,2015-02-21,10.8,POINT (-73.97336578369139 40.7609748840332)
20648882,2015-02-21,33.8,POINT (-73.97499847412109 40.76184844970703)
20649249,2015-02-21,8.3,POINT (-73.9793701171875 40.75525665283203)
20649989,2015-02-21,10.3,POINT (-73.97697448730467 40.75437545776367)
20651323,2015-02-21,14.15,POINT (-73.97285461425781 40.75609588623047)
20655403,2015-02-21,14.16,POINT (-73.97963714599609 40.75649642944336)
20658944,2015-02-21,8.8,POINT (-73.97421264648438 40.75683975219727)
20658959,2015-02-21,12.96,POINT (-73.97258758544923 40.7565803527832)
20665026,2015-02-21,14.16,POINT (-73.97850799560547 40.7625732421875)
20667519,2015-02-21,6.8,POINT (-73.97720336914062 40.75835037231445)
20668066,2015-02-21,13.39,POINT (-73.97868347167969 40.76200485229492)
20669486,2015-02-21,11.3,POINT (-73.97355651855469 40.76257705688477)
20669573,2015-02-21,8.8,POINT (-73.97763824462891 40.75801849365234)
20669582,2015-02-21,17.16,POINT (-73.97201538085938 40.75635528564453)
20675446,2015-02-21,13.56,POINT (-73.97760772705078 40.75485992431641)
20675463,2015-02-21,13.3,POINT (-73.9796142578125 40.75551605224609)
20675856,2015-02-21,10.3,POINT (-73.97871398925781 40.75650787353516)
20677266,2015-02-21,21.36,POINT (-73.97217559814453 40.76128387451172)
20680194,2015-02-21,17.3,POINT (-73.97527313232422 40.75625228881836)
20680947,2015-02-21,10.14,POINT (-73.97885131835938 40.76199340820313)
20681160,2015-02-21,9.96,POINT (-73.977783203125 40.76300811767577)
20681161,2015-02-21,16.8,POINT (-73.97861480712891 40.75782012939453)
20681226,2015-02-21,11.76,POINT (-73.97501373291014 40.75790786743164)
20681236,2015-02-21,17.25,POINT (-73.9779739379883 40.76193237304688)
20683675,2015-02-21,11.76,POINT (-73.97391510009766 40.7568588256836)
20684663,2015-02-21,25.8,POINT (-73.97621917724609 40.76026153564453)
20685763,2015-02-21,8.3,POINT (-73.97332763671875 40.75739288330078)
20686022,2015-02-21,8.8,POINT (-73.97241973876955 40.75597763061523)
20686822,2015-02-21,14.3,POINT (-73.97743988037109 40.75833511352539)
20687461,2015-02-21,5.8,POINT (-73.97848510742188 40.7588996887207)
20687503,2015-02-21,9.3,POINT (-73.97473907470702 40.75617980957031)
20687593,2015-02-21,6.3,POINT (-73.97457122802734 40.75683975219727)
20687882,2015-02-21,10.8,POINT (-73.97764587402342 40.7576789855957)
20693939,2015-02-21,9.3,POINT (-73.97909545898438 40.76232528686523)
20693948,2015-02-21,12.25,POINT (-73.97708129882812 40.76166152954102)
20696184,2015-02-21,8.8,POINT (-73.97867584228516 40.76194381713867)
20696189,2015-02-21,7.3,POINT (-73.97616577148438 40.76015090942383)
20698168,2015-02-21,15.8,POINT (-73.97754669189453 40.76309204101562)
20698172,2015-02-21,9.8,POINT (-73.97401428222656 40.75933837890625)
20698174,2015-02-21,58.13,POINT (-73.97305297851562 40.75701522827149)
20699089,2015-02-21,5.3,POINT (-73.98089599609375 40.75981521606445)
20699834,2015-02-21,12.3,POINT (-73.97853851318358 40.75748443603516)
20699892,2015-02-21,23.4,POINT (-73.97946166992188 40.75879669189453)
20700051,2015-02-21,14.75,POINT (-73.97837829589844 40.76213455200195)
20700058,2015-02-21,11.8,POINT (-73.97383117675781 40.7574577331543)
20700491,2015-02-21,8.75,POINT (-73.97247314453125 40.75661087036133)
20700503,2015-02-21,7.8,POINT (-73.97317504882812 40.75598526000977)
20700699,2015-02-21,8.15,POINT (-73.97422790527344 40.76291275024415)
20701590,2015-02-21,10.3,POINT (-73.97591400146483 40.7605094909668)
20702033,2015-02-21,33.63,POINT (-73.98048400878906 40.75607681274415)
20702051,2015-02-21,6.8,POINT (-73.97584533691406 40.76016235351562)
20703756,2015-02-21,7.8,POINT (-73.97679138183594 40.75925827026367)
20703816,2015-02-21,9.3,POINT (-73.97353363037109 40.75449371337891)
20704313,2015-02-21,13.0,POINT (-73.9772186279297 40.75565338134766)
20704498,2015-02-21,14.0,POINT (-73.97805023193358 40.76306915283203)
20704684,2015-02-21,11.6,POINT (-73.97640991210938 40.75929260253906)
20705629,2015-02-21,8.3,POINT (-73.97457122802734 40.75986862182617)
20708999,2015-02-21,12.8,POINT (-73.97235107421875 40.75875091552734)
20709004,2015-02-21,7.8,POINT (-73.9740676879883 40.76044845581055)
20713997,2015-02-21,8.8,POINT (-73.97380828857422 40.75494384765625)
20714399,2015-02-21,10.8,POINT (-73.97714233398438 40.75393676757813)
20714401,2015-02-21,11.3,POINT (-73.97711944580078 40.75595092773438)
20716244,2015-02-21,13.56,POINT (-73.97605133056641 40.7630729675293)
20723417,2015-02-21,10.8,POINT (-73.97817230224609 40.75489807128906)
20724301,2015-02-21,10.3,POINT (-73.97444915771484 40.76259613037109)
20725050,2015-02-21,9.12,POINT (-73.97296905517578 40.75565338134766)
20727904,2015-02-21,15.8,POINT (-73.97783660888672 40.75379180908203)
20728846,2015-02-21,9.3,POINT (-73.97830963134766 40.75853729248047)
20728859,2015-02-21,17.76,POINT (-73.97579193115234 40.75949859619141)
20730861,2015-02-21,15.38,POINT (-73.97687530517578 40.75950241088867)
20731868,2015-02-21,9.12,POINT (-73.97190856933594 40.75626373291016)
20732216,2015-02-21,9.36,POINT (-73.97533416748048 40.75596618652344)
20732217,2015-02-21,9.12,POINT (-73.97845458984375 40.76292037963867)
20733059,2015-02-21,5.3,POINT (-73.9759063720703 40.76071166992188)
20734250,2015-02-21,5.3,POINT (-73.98012542724609 40.75960159301758)
20734291,2015-02-21,5.8,POINT (-73.97203063964845 40.75936508178711)
20735048,2015-02-21,8.19,POINT (-73.97483825683594 40.75822067260742)
20735596,2015-02-21,4.8,POINT (-73.97646331787109 40.76005172729492)
20735605,2015-02-21,11.3,POINT (-73.97361755371094 40.75460815429688)
20737349,2015-02-21,9.3,POINT (-73.9739990234375 40.75634002685547)
20739746,2015-02-21,17.16,POINT (-73.97154998779298 40.76001358032227)
20739750,2015-02-21,12.09,POINT (-73.97719573974609 40.75455093383789)
20739762,2015-02-21,16.8,POINT (-73.9737548828125 40.76112365722656)
20739763,2015-02-21,14.3,POINT (-73.9747314453125 40.76181411743164)
20743730,2015-02-21,5.8,POINT (-73.97964477539062 40.76074981689453)
20743731,2015-02-21,12.3,POINT (-73.97788238525391 40.76301574707031)
20744473,2015-02-21,9.3,POINT (-73.97727966308595 40.75884246826172)
20744483,2015-02-21,13.3,POINT (-73.97517395019531 40.75406646728516)
20745822,2015-02-21,11.3,POINT (-73.97391510009766 40.7617073059082)
20746028,2015-02-21,20.75,POINT (-73.97604370117188 40.75418853759766)
20746095,2015-02-21,9.45,POINT (-73.97667694091797 40.7602424621582)
20746360,2015-02-21,10.75,POINT (-73.97991180419923 40.75539016723633)
20747476,2015-02-21,4.3,POINT (-73.97718811035155 40.75869369506836)
20747536,2015-02-21,20.75,POINT (-73.97216033935547 40.75975799560547)
20747608,2015-02-21,17.3,POINT (-73.97821044921875 40.75897216796875)
20747617,2015-02-21,11.3,POINT (-73.97562408447266 40.75477981567383)
20748334,2015-02-21,14.76,POINT (-73.97348785400391 40.76102828979492)
20748964,2015-02-21,6.8,POINT (-73.97933959960938 40.75556945800781)
20750242,2015-02-21,8.15,POINT (-73.97176361083984 40.75708389282227)
20751708,2015-02-21,8.3,POINT (-73.97954559326173 40.7552146911621)
20751797,2015-02-21,8.3,POINT (-73.97817993164062 40.76243209838867)
20751799,2015-02-21,7.8,POINT (-73.97942352294923 40.76079177856445)
20755067,2015-02-21,12.96,POINT (-73.97505950927734 40.7564582824707)
20755570,2015-02-21,36.36,POINT (-73.97796630859375 40.75911331176758)
20758046,2015-02-21,9.75,POINT (-73.97266387939453 40.75842666625977)
20763759,2015-02-21,11.27,POINT (-73.97850799560547 40.76261138916016)
20765391,2015-02-21,11.3,POINT (-73.97728729248048 40.76036834716797)
20769555,2015-02-21,7.3,POINT (-73.97486114501955 40.75859832763672)
20771201,2015-02-21,32.16,POINT (-73.97290802001955 40.76153945922852)
20771829,2015-02-21,7.8,POINT (-73.97746276855469 40.75814056396485)
20773755,2015-02-21,14.8,POINT (-73.97259521484375 40.75559234619141)
20773969,2015-02-21,9.8,POINT (-73.97418212890625 40.76301574707031)
20776408,2015-02-21,11.76,POINT (-73.97441101074219 40.75934982299805)
20776753,2015-02-21,6.3,POINT (-73.97393798828125 40.76223373413085)
20777393,2015-02-21,14.76,POINT (-73.97431945800781 40.75656509399415)
20777455,2015-02-21,11.16,POINT (-73.97611236572266 40.7598876953125)
20777646,2015-02-21,7.8,POINT (-73.97929382324219 40.76165390014648)
20778658,2015-02-21,69.73,POINT (-73.97517395019531 40.7593879699707)
20778964,2015-02-21,5.75,POINT (-73.97513580322266 40.75768661499024)
20778979,2015-02-21,12.85,POINT (-73.97811889648438 40.7630615234375)
20779148,2015-02-21,35.3,POINT (-73.97280120849609 40.75515747070313)
20779159,2015-02-21,6.3,POINT (-73.97763061523438 40.75823211669922)
20779206,2015-02-21,14.75,POINT (-73.97691345214844 40.75837326049805)
20779622,2015-02-21,7.8,POINT (-73.97531127929686 40.75739669799805)
20780912,2015-02-21,8.8,POINT (-73.98094940185547 40.75997161865234)
20789271,2015-02-21,5.8,POINT (-73.97821807861328 40.76287841796875)
20791746,2015-02-21,9.8,POINT (-73.97707366943358 40.76212310791016)
20793184,2015-02-21,32.3,POINT (-73.98031616210938 40.75903701782227)
20793373,2015-02-21,7.55,POINT (-73.97869110107422 40.75489807128906)
20793812,2015-02-21,8.8,POINT (-73.97479248046875 40.75852584838867)
20793813,2015-02-21,12.3,POINT (-73.97756195068358 40.75527954101562)
20794134,2015-02-21,13.8,POINT (-73.97833251953125 40.7626953125)
20794255,2015-02-21,9.35,POINT (-73.97873687744141 40.75643157958984)
20794701,2015-02-21,3.8,POINT (-73.97801208496094 40.76306915283203)
20794708,2015-02-21,16.3,POINT (-73.97258758544923 40.75674438476562)
20794711,2015-02-21,23.76,POINT (-73.9722900390625 40.75778961181641)
20797449,2015-02-21,7.3,POINT (-73.97882843017578 40.75983810424805)
20799097,2015-02-21,17.16,POINT (-73.97789764404298 40.7546501159668)
20799774,2015-02-21,11.55,POINT (-73.98110961914062 40.75891494750977)
20800073,2015-02-21,30.25,POINT (-73.97581481933594 40.76114654541016)
20800606,2015-02-21,13.0,POINT (-73.97859954833984 40.76282119750977)
20800724,2015-02-21,11.75,POINT (-73.97495269775391 40.7613525390625)
20800935,2015-02-21,19.12,POINT (-73.97722625732422 40.75825119018555)
20803736,2015-02-21,5.8,POINT (-73.9769287109375 40.75839614868164)
20803745,2015-02-21,10.3,POINT (-73.97650909423827 40.75725936889648)
20809806,2015-02-21,12.3,POINT (-73.97403717041014 40.75710678100585)
20810476,2015-02-21,30.8,POINT (-73.97339630126955 40.75511169433594)
20811135,2015-02-21,21.84,POINT (-73.97498321533203 40.76105499267577)
20815490,2015-02-21,16.8,POINT (-73.97810363769531 40.76016616821289)
20815594,2015-02-21,9.36,POINT (-73.97752380371094 40.75437164306641)
20816703,2015-02-21,12.3,POINT (-73.97231292724609 40.75904083251953)
20816709,2015-02-21,8.3,POINT (-73.97470855712891 40.7569465637207)
20817941,2015-02-21,50.3,POINT (-73.97779846191406 40.76319122314453)
20818454,2015-02-21,12.8,POINT (-73.97264862060547 40.75512313842773)
20818463,2015-02-21,38.16,POINT (-73.97763061523438 40.75799179077149)
20820389,2015-02-21,10.0,POINT (-73.9713592529297 40.75798034667969)
20821229,2015-02-21,7.3,POINT (-73.98101806640625 40.75913619995117)
